Service Code;Service Name;Role;Region;2024 Q1_WL;2024 Q2_WL;2024 Q3_WL;2024 Q4_WL;2025 Q1_WL;2025 Q2_WL;2025 Q3_WL;2025 Q4_WL;2026 Q1_WL;2026 Q2_WL;2026 Q3_WL;2026 Q4_WL;2024 Q1_HC;2024 Q2_HC;2024 Q3_HC;2024 Q4_HC;2025 Q1_HC;2025 Q2_HC;2025 Q3_HC;2025 Q4_HC;2026 Q1_HC;2026 Q2_HC;2026 Q3_HC;2026 Q4_HC;2024 Q1_110A;2024 Q2_110A;2024 Q3_110A;2024 Q4_110A;2025 Q1_110A;2025 Q2_110A;2025 Q3_110A;2025 Q4_110A;2026 Q1_110A;2026 Q2_110A;2026 Q3_110A;2026 Q4_110A;2024 Q1_AD10;2024 Q2_AD10;2024 Q3_AD10;2024 Q4_AD10;2025 Q1_AD10;2025 Q2_AD10;2025 Q3_AD10;2025 Q4_AD10;2026 Q1_AD10;2026 Q2_AD10;2026 Q3_AD10;2026 Q4_AD10;2024 1Q_Tops_110A;2024 2Q_Tops_110A;2024 3Q_Tops_110A;2024 4Q_Tops_110A;2024 1Q_Tops_AD10;2024 2Q_Tops_AD10;2024 3Q_Tops_AD10;2024 4Q_Tops_AD10;2025 1Q_Tops_110A;2025 2Q_Tops_110A;2025 3Q_Tops_110A;2025 4Q_Tops_110A;2025 1Q_Tops_AD10;2025 2Q_Tops_AD10;2025 3Q_Tops_AD10;2025 4Q_Tops_AD10;2026 1Q_Tops_110A;2026 2Q_Tops_110A;2026 3Q_Tops_110A;2026 4Q_Tops_110A;2026 1Q_Tops_AD10;2026 2Q_Tops_AD10;2026 3Q_Tops_AD10;2026 4Q_Tops_AD10
DB1200;CPM;PL; ;54.112429934640005;49.195433703264;47.08342407160956;46.14722495149819;37.505246512712354;36.56004633395907;36.351080217818335;36.044309214118336;34.616190072466416;33.70133431309615;33.63147842002667;31.525267415366667;42.11315093475231;39.42691014350768;38.82273508387273;38.263644874331824;37.35005309528282;37.349942761847686;37.34999207053336;37.35007116143335;37.349973474756254;37.349942761847686;37.34999207053335;37.34999207053336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1200;CPM;PSA; ;-0.4255044907190697;-0.5853557710647801;37.46002568855409;37.63442902533181;36.51272479867032;38.91721698829462;40.03241681415668;38.35509579916;38.69138243217843;39.77009777597661;40.38682709160167;40.27340942282001;0.0;0.0;7.799987335768182;7.799987335768182;7.799999639162499;7.800008004546154;7.7999991683833345;7.800001051500001;7.800019058803127;7.800008004546154;7.7999991683833345;7.7999991683833345;0.0;0.0;15.112132958554543;15.15001142752727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4999972010454543;1.4999972010454543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1200;CPM;SCI; ;0.0;7.899998365139999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4500055297861545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9999970341415385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1201;CPOEI;SCI; ;0.0;0.0;8.800001222563637;8.800001222563635;8.599999502565625;8.600000637867693;8.59999985565;8.599997972533334;0.0;0.0;0.0;0.0;0.0;0.0;4.450003668536365;3.6000027341681817;3.6000071531703126;3.6000041356569232;3.600004975816667;3.600006858933334;3.60000521120625;3.6000041356569232;3.600004975816667;3.600004975816667;0.0;0.0;4.393942097804546;5.000003272363637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1300;CDOC;EDS; ;28.056211922558763;25.63663817608108;26.896139400558184;28.758217374219544;31.491341520930163;29.355931471908463;24.210884489866668;26.278435485983337;35.67406412051453;25.33352077821061;21.458758442566666;25.27797966591334;13.022320821646154;13.52309205528;14.530014726804549;14.530014726804543;14.530025628989067;14.530023209003073;14.53002086235;14.53002086235;14.530025628989067;14.530023209003073;14.53002086235;14.53002086235;2.0000023558984616;1.9999985170707693;2.0000013089454547;2.0000013089454547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0000070676953845;5.384612277996924;5.000003272363637;5.92424698889091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1300;CDOC;MWD; ;14.136717145412309;13.015362946453848;14.867221568190908;14.840981872222727;16.526193792401564;14.786510652049232;13.493193773733337;12.758013728366668;13.038657429875;12.893982469581232;11.812434376015002;12.271696777771668;3.730002685472308;3.7300046048861546;3.730002743636364;5.133793397127272;5.430009219610938;5.430009727509231;5.4300083369;5.430006453783333;5.4300092196109375;5.430009727509231;5.4300083369;5.4300083369;8.000009423593847;8.44614646151077;9.000005890254547;9.000005890254545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1300;CDOC;QCS; ;2.0095650676213843;1.818669379669385;1.8761167119422724;1.6155516728254544;1.9167764002165624;1.556498465048154;1.440030048765;1.6198192943333332;1.5428650079270312;1.3071637596413843;1.50294290517;1.2402857925033337;0.8500009052861539;0.8500009052861539;0.8500009343681818;0.8500009343681818;0.850001554084375;0.8500013748261539;0.8500012010000001;0.8500012010000001;0.850001554084375;0.8500013748261539;0.8500012010000001;0.8500012010000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1300;CDOC;REM; ;47.77501428934662;45.06928549738062;44.52919127299545;44.41155951558046;42.13960043092078;42.30686623824016;42.35338465776833;42.46772204072999;41.98282819670844;40.85184609119816;37.21450314454834;33.477341178003336;17.670014461103076;18.057096893215384;17.559258233118186;19.75380871212727;20.22003664907188;20.72003425574923;20.720030605400005;20.7200306054;20.72003802017188;20.720034255749237;20.720030605400005;20.720030605400005;8.800007678773847;8.799994242876924;8.800005003227273;8.800005003227273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0000070676953845;5.999995551212308;6.0000039268363645;6.0000039268363645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1300;CDOC;RTLM; ;31.858695129806765;25.435185711975222;27.18767053228818;30.210392393829096;29.213851898782035;23.881118279219383;27.84501153968334;32.77103571373333;30.62307113412422;29.83084395798016;33.28866738800167;27.35998942010833;5.600005060984615;6.201545521541539;6.720462312036364;7.853797521304546;8.150015357859377;8.150013744535386;8.150012180100001;8.150012180100003;8.150015357859376;8.150013744535386;8.150012180100003;8.150012180100003;2.0000023558984616;1.9999985170707693;2.0000013089454547;2.0000013089454547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.892324243603078;10.999991843889232;11.0000071992;11.0000071992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1300;CDOC;SCI; ;1.9999985170707693;1.999998517070769;1.9999994186136365;1.9999994186136365;2.000720127175;2.0007225172846157;2.000719185616667;2.0007173025;2.0007220691390626;2.000722517284616;2.0007229518500003;2.0007229518500003;1.2938461630707692;1.37784547122;1.2336381058727273;1.5200006923454543;1.5200005172515625;1.520002638473846;1.5200009291833334;1.5199990460666668;1.5200024592156252;1.520002638473846;1.5200009291833334;1.5200009291833334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
